Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
921,28,Female,Bracelet,Accessories,82,Wisconsin,M,Olive,Spring,2.5,Yes,Express,Yes,Yes,16,Bank Transfer,Monthly
922,62,Female,Leggings,Clothing,33,Wyoming,M,Purple,Winter,4.0,No,2-Day Shipping,Yes,Yes,23,PayPal,Every 3 Months
923,24,Female,Backpack,Accessories,83,Iowa,L,Purple,Spring,5.0,Yes,Next Day Air,No,No,37,Debit Card,Bi-Weekly
924,51,Female,Sunglasses,Accessories,97,Connecticut,L,White,Spring,3.0,Yes,Store Pickup,Yes,Yes,46,Venmo,Monthly
925,70,Male,Wallet,Accessories,76,New Jersey,L,Olive,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,28,Bank Transfer,Every 3 Months
926,31,Male,Jacket,Clothing,32,Maine,XL,Gray,Summer,4.5,No,2-Day Shipping,No,No,16,Cash,Monthly
927,68,Male,Socks,Accessories,53,Wyoming,S,Blue,Winter,4.5,Yes,Standard,Yes,Yes,6,Cash,Quarterly
928,57,Male,Heels,Footwear,60,Maryland,M,Turquoise,Summer,3.5,No,Standard,Yes,Yes,13,Cash,Weekly
929,63,Male,Skirt,Clothing,66,Wisconsin,M,Red,Winter,2.5,No,Store Pickup,Yes,Yes,45,Bank Transfer,Bi-Weekly
930,36,Female,Handbag,Accessories,99,Vermont,M,Turquoise,Spring,4.5,Yes,2-Day Shipping,No,No,17,Credit Card,Fortnightly
931,39,Male,Vest,Clothing,69,Connecticut,S,Orange,Spring,3.5,No,Free Shipping,No,No,10,Bank Transfer,Quarterly
932,19,Male,Heels,Footwear,51,Iowa,M,Blue,Fall,2.5,No,Free Shipping,Yes,Yes,31,Debit Card,Monthly
933,53,Male,Handbag,Accessories,43,North Dakota,L,Coral,Summer,4.5,No,Store Pickup,Yes,Yes,17,Debit Card,Quarterly
934,41,Female,Puffer Jacket,Outerwear,89,Minnesota,M,Black,Winter,4.5,Yes,Standard,Yes,Yes,38,Credit Card,Every 3 Months
935,68,Female,Jewelry,Accessories,60,Connecticut,S,Indigo,Fall,4.5,No,2-Day Shipping,Yes,Yes,15,Debit Card,Quarterly
936,54,Female,Watch,Accessories,83,Pennsylvania,M,Red,Spring,4.0,No,Free Shipping,Yes,Yes,31,Bank Transfer,Annually
937,22,Female,Coat,Clothing,55,Oregon,M,Gray,Summer,3.5,Yes,Standard,Yes,Yes,14,Bank Transfer,Monthly
938,37,Male,Wallet,Accessories,49,Oregon,S,Olive,Summer,3.0,No,2-Day Shipping,Yes,Yes,1,Venmo,Every 3 Months
939,63,Female,Bracelet,Accessories,29,South Carolina,M,Beige,Fall,4.5,No,Express,Yes,Yes,12,Credit Card,Every 3 Months
940,59,Female,Wallet,Accessories,31,Connecticut,XL,Coral,Summer,4.5,No,Next Day Air,No,No,22,Credit Card,Every 3 Months
941,37,Male,Earrings,Accessories,52,New York,M,Purple,Summer,3.0,No,2-Day Shipping,Yes,Yes,22,Debit Card,Weekly
942,24,Male,Cardigan,Clothing,27,Oklahoma,M,Brown,Spring,3.0,Yes,Express,No,No,21,Debit Card,Quarterly
943,19,Female,Wallet,Accessories,28,Idaho,M,Indigo,Summer,3.0,No,Store Pickup,No,No,44,Credit Card,Bi-Weekly
944,41,Male,Sneakers,Footwear,84,Georgia,S,Teal,Spring,4.0,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
945,40,Female,Hat,Accessories,32,New York,M,Black,Winter,5.0,Yes,Express,Yes,Yes,29,PayPal,Fortnightly
946,53,Male,Jeans,Clothing,50,New York,M,Yellow,Spring,3.5,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Weekly
947,55,Male,Socks,Accessories,61,North Dakota,L,Lavender,Summer,4.5,No,Store Pickup,No,No,29,Credit Card,Quarterly
948,58,Male,Sweater,Clothing,82,Alaska,L,Pink,Summer,4.0,No,Store Pickup,Yes,Yes,45,PayPal,Bi-Weekly
949,20,Male,Vest,Clothing,95,West Virginia,XL,Lavender,Fall,4.0,Yes,Express,No,No,20,Debit Card,Annually
950,40,Female,Pants,Clothing,75,West Virginia,L,Red,Winter,4.0,No,Standard,No,No,12,Credit Card,Fortnightly
951,38,Male,T-shirt,Clothing,93,South Dakota,L,Maroon,Summer,3.0,No,Store Pickup,No,No,16,Bank Transfer,Weekly
952,39,Female,Windbreaker,Outerwear,67,Montana,M,Black,Fall,4.0,No,Next Day Air,Yes,Yes,46,Bank Transfer,Quarterly
953,31,Female,Earrings,Accessories,54,Nebraska,L,Beige,Summer,3.5,Yes,Standard,Yes,Yes,32,Cash,Bi-Weekly
954,18,Male,Coat,Clothing,77,Florida,L,Green,Spring,4.0,No,Next Day Air,No,No,35,Cash,Annually
955,65,Male,Earrings,Accessories,70,Maine,L,Orange,Winter,3.0,No,Standard,Yes,Yes,36,Debit Card,Annually
956,26,Male,Skirt,Clothing,33,Delaware,M,Yellow,Fall,2.5,No,Free Shipping,No,No,40,Cash,Monthly
957,65,Male,Sunglasses,Accessories,84,Wyoming,XL,Blue,Winter,2.5,No,Standard,No,No,17,Credit Card,Quarterly
958,47,Male,Handbag,Accessories,68,Georgia,XL,Olive,Spring,3.0,No,Store Pickup,Yes,Yes,29,PayPal,Weekly
959,46,Male,Hoodie,Clothing,56,Oklahoma,M,Lavender,Winter,2.5,No,Next Day Air,No,No,2,Venmo,Fortnightly
960,28,Female,Blouse,Clothing,38,Connecticut,L,Gray,Summer,2.5,No,Next Day Air,Yes,Yes,8,Credit Card,Weekly
961,58,Male,Sunglasses,Accessories,80,Oregon,L,Orange,Summer,3.5,Yes,2-Day Shipping,No,No,17,Cash,Fortnightly
962,47,Male,Flats,Footwear,88,Mississippi,M,Orange,Fall,5.0,No,Store Pickup,Yes,Yes,24,Bank Transfer,Every 3 Months
963,45,Female,Skirt,Clothing,72,Virginia,S,Green,Summer,3.0,No,Standard,Yes,Yes,27,Debit Card,Monthly
964,64,Male,Poncho,Outerwear,66,Michigan,M,Yellow,Fall,4.5,No,Standard,Yes,Yes,37,Credit Card,Weekly
965,64,Male,Earrings,Accessories,79,Oklahoma,S,Beige,Winter,4.0,No,Standard,No,No,35,Bank Transfer,Monthly
966,37,Female,Peacoat,Outerwear,26,Illinois,M,Lavender,Fall,4.0,Yes,Next Day Air,No,No,29,PayPal,Fortnightly
967,31,Male,Gloves,Accessories,92,Wyoming,M,Yellow,Fall,3.0,No,Standard,Yes,Yes,9,Debit Card,Quarterly
968,57,Female,Tie,Accessories,100,Arizona,L,Turquoise,Spring,2.5,Yes,Free Shipping,No,No,6,Cash,Quarterly
969,30,Female,Fleece,Outerwear,28,Mississippi,L,Pink,Summer,3.5,No,Store Pickup,No,No,36,Credit Card,Annually
970,28,Male,Backpack,Accessories,72,Hawaii,L,Navy,Winter,4.0,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
971,66,Male,Flats,Footwear,68,New Mexico,M,Gray,Winter,5.0,No,Standard,No,No,2,Debit Card,Fortnightly
972,54,Male,Sweater,Clothing,67,California,M,Indigo,Winter,4.0,Yes,Free Shipping,Yes,Yes,43,Credit Card,Fortnightly
973,38,Male,Boots,Footwear,65,Rhode Island,XL,Navy,Spring,4.0,No,Standard,No,No,17,Credit Card,Bi-Weekly
974,35,Female,Sandals,Footwear,82,Massachusetts,XL,Maroon,Fall,4.5,No,Next Day Air,No,No,18,Bank Transfer,Weekly
975,60,Male,Hoodie,Clothing,24,Florida,S,Indigo,Spring,4.5,No,Next Day Air,No,No,31,Debit Card,Monthly
976,20,Female,Shorts,Clothing,62,Mississippi,S,Beige,Summer,4.5,No,Store Pickup,Yes,Yes,36,Credit Card,Monthly
977,36,Male,Boots,Footwear,60,North Carolina,XL,Gray,Fall,4.5,No,Free Shipping,No,No,5,Credit Card,Bi-Weekly
978,69,Male,Sweater,Clothing,21,Washington,M,Pink,Spring,3.0,No,Next Day Air,Yes,Yes,22,Bank Transfer,Every 3 Months
979,57,Male,Scarf,Accessories,30,Idaho,M,Turquoise,Spring,3.5,No,Standard,No,No,6,Debit Card,Quarterly
980,58,Male,Scarf,Accessories,83,Rhode Island,L,Navy,Winter,4.5,No,Free Shipping,No,No,33,PayPal,Every 3 Months
981,29,Female,Vest,Clothing,89,Oregon,XL,White,Spring,3.0,Yes,Standard,No,No,41,Venmo,Quarterly
982,56,Male,Scarf,Accessories,74,Kentucky,S,Green,Spring,4.0,Yes,Store Pickup,No,No,11,PayPal,Every 3 Months
983,22,Male,Sandals,Footwear,99,Wisconsin,S,Turquoise,Summer,2.5,Yes,Free Shipping,No,No,50,Cash,Fortnightly
984,61,Male,Fleece,Outerwear,60,New Hampshire,M,Navy,Winter,3.5,Yes,Store Pickup,No,No,48,Credit Card,Annually
985,55,Male,Handbag,Accessories,79,New Jersey,M,Yellow,Summer,4.5,No,Standard,No,No,49,Debit Card,Monthly
986,19,Female,Oxfords,Footwear,100,Georgia,M,Gray,Summer,4.5,No,Standard,No,No,12,Credit Card,Every 3 Months
987,19,Male,Jacket,Clothing,45,Alaska,L,Red,Winter,4.5,Yes,Store Pickup,No,No,32,Venmo,Fortnightly
988,49,Male,Trench Coat,Outerwear,82,Texas,M,White,Spring,5.0,No,Express,No,No,16,Venmo,Monthly
989,69,Male,Gloves,Accessories,100,Hawaii,M,Orange,Summer,4.0,No,Express,No,No,47,Cash,Weekly
990,62,Female,Skirt,Clothing,28,Alaska,M,Beige,Fall,3.0,No,Standard,Yes,Yes,21,Bank Transfer,Monthly
991,68,Male,Shirt,Clothing,62,Vermont,M,Black,Winter,4.5,No,Standard,Yes,Yes,40,Credit Card,Weekly
992,70,Male,Earrings,Accessories,22,Massachusetts,L,White,Summer,4.5,No,Free Shipping,No,No,30,Venmo,Fortnightly
993,35,Male,T-shirt,Clothing,55,Virginia,M,Maroon,Summer,3.0,No,Store Pickup,No,No,40,Debit Card,Bi-Weekly
994,27,Female,Poncho,Outerwear,60,Rhode Island,S,Blue,Fall,5.0,No,Free Shipping,No,No,4,Bank Transfer,Annually
995,51,Female,Shirt,Clothing,68,Nevada,L,Gray,Winter,3.0,No,Free Shipping,No,No,42,Debit Card,Every 3 Months
996,41,Male,Sneakers,Footwear,77,South Dakota,M,Red,Summer,4.5,No,Store Pickup,No,No,13,Bank Transfer,Bi-Weekly
997,47,Male,Wallet,Accessories,22,Delaware,M,Pink,Summer,3.5,No,2-Day Shipping,No,No,2,Bank Transfer,Monthly
998,59,Male,Cardigan,Clothing,24,Tennessee,M,Coral,Spring,4.5,No,2-Day Shipping,Yes,Yes,32,PayPal,Every 3 Months
999,26,Male,Tie,Accessories,50,Colorado,S,Brown,Winter,2.5,No,Free Shipping,No,No,35,PayPal,Bi-Weekly
1000,44,Male,Jeans,Clothing,90,Colorado,S,Teal,Fall,3.0,Yes,Store Pickup,No,No,4,Bank Transfer,Fortnightly
1001,53,Male,Tie,Accessories,48,New Mexico,M,Green,Fall,5.0,Yes,Standard,No,No,21,Debit Card,Weekly
1002,58,Male,Shirt,Clothing,57,New York,M,Beige,Spring,2.5,No,Standard,No,No,32,PayPal,Quarterly
1003,62,Male,Moccasins,Footwear,41,Montana,M,Lavender,Spring,5.0,Yes,Store Pickup,No,No,24,Venmo,Monthly
1004,28,Female,Gloves,Accessories,62,Illinois,M,Purple,Summer,3.0,No,Free Shipping,No,No,42,Bank Transfer,Bi-Weekly
1005,67,Male,Blouse,Clothing,69,Connecticut,S,Blue,Fall,4.5,Yes,Store Pickup,Yes,Yes,44,Credit Card,Bi-Weekly
1006,70,Male,Socks,Accessories,100,Iowa,L,Purple,Fall,4.0,No,Standard,Yes,Yes,22,Credit Card,Monthly
1007,64,Male,Shorts,Clothing,97,Wisconsin,M,Navy,Summer,4.0,No,2-Day Shipping,Yes,Yes,16,PayPal,Bi-Weekly
1008,24,Female,Clogs,Footwear,26,Alabama,XL,Gray,Winter,3.5,No,Standard,No,No,24,Credit Card,Fortnightly
1009,30,Female,Wallet,Accessories,29,Louisiana,M,Gray,Winter,4.5,Yes,Store Pickup,No,No,30,Credit Card,Every 3 Months
1010,58,Female,Sunglasses,Accessories,80,Idaho,M,Turquoise,Fall,3.5,Yes,2-Day Shipping,No,No,18,PayPal,Fortnightly
1011,54,Male,Hat,Accessories,47,California,M,Yellow,Spring,2.5,No,Next Day Air,No,No,1,Venmo,Every 3 Months
1012,60,Male,Loafers,Footwear,56,Washington,L,Purple,Spring,4.0,Yes,Standard,No,No,29,PayPal,Fortnightly
1013,20,Female,Oxfords,Footwear,91,Vermont,L,Green,Spring,3.0,No,Store Pickup,No,No,31,Venmo,Annually
1014,41,Male,Hoodie,Clothing,89,Georgia,M,Brown,Summer,3.0,No,Next Day Air,Yes,Yes,50,Cash,Annually
1015,70,Male,Moccasins,Footwear,72,Mississippi,XL,Turquoise,Winter,4.5,No,Store Pickup,Yes,Yes,29,Venmo,Weekly
1016,61,Male,Hoodie,Clothing,100,Georgia,L,Lavender,Fall,4.5,No,Standard,Yes,Yes,26,PayPal,Weekly
1017,44,Female,Raincoat,Outerwear,86,Connecticut,L,Purple,Fall,4.5,No,Store Pickup,No,No,21,Bank Transfer,Weekly
1018,69,Male,Peacoat,Outerwear,48,Oregon,M,Beige,Spring,3.0,No,Standard,Yes,Yes,49,Credit Card,Fortnightly
1019,18,Female,Parka,Outerwear,83,Georgia,XL,Orange,Fall,4.5,No,Standard,No,No,7,Credit Card,Every 3 Months
1020,19,Male,Jeans,Clothing,29,California,M,White,Summer,5.0,No,Free Shipping,Yes,Yes,20,Cash,Monthly
1021,41,Male,Cardigan,Clothing,81,South Dakota,L,Maroon,Summer,5.0,No,Store Pickup,No,No,45,Debit Card,Weekly
1022,69,Male,Belt,Accessories,74,Vermont,L,Brown,Summer,5.0,No,Next Day Air,Yes,Yes,6,Debit Card,Quarterly
1023,52,Male,Pants,Clothing,100,Connecticut,L,Pink,Fall,4.0,No,Store Pickup,No,No,50,Bank Transfer,Weekly
1024,46,Male,Blouse,Clothing,36,Pennsylvania,S,Gray,Summer,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Fortnightly
1025,64,Male,Tie,Accessories,86,New York,M,Teal,Winter,4.5,No,Express,No,No,8,Bank Transfer,Annually
1026,22,Male,Sunglasses,Accessories,69,Wyoming,S,Red,Summer,2.5,No,Store Pickup,Yes,Yes,38,Debit Card,Annually
1027,63,Male,Earrings,Accessories,34,Connecticut,M,Black,Spring,3.5,No,2-Day Shipping,No,No,46,Venmo,Fortnightly
1028,41,Male,Skirt,Clothing,24,Louisiana,M,Beige,Spring,2.5,No,2-Day Shipping,No,No,26,Venmo,Annually
1029,26,Male,Cardigan,Clothing,43,Texas,M,Lavender,Winter,4.0,No,2-Day Shipping,No,No,27,PayPal,Bi-Weekly
1030,20,Male,Jeans,Clothing,70,Alabama,M,Olive,Spring,3.0,No,Express,No,No,20,Credit Card,Quarterly
1031,33,Female,Heels,Footwear,80,New Mexico,L,White,Fall,3.5,No,Express,Yes,Yes,5,Credit Card,Fortnightly
1032,26,Female,Shirt,Clothing,28,New Mexico,L,Turquoise,Fall,3.0,Yes,2-Day Shipping,No,No,15,Cash,Monthly
1033,21,Female,Jacket,Clothing,70,Alaska,M,Brown,Summer,3.5,Yes,Standard,Yes,Yes,9,Debit Card,Bi-Weekly
1034,68,Male,Pants,Clothing,40,Kansas,L,Orange,Summer,4.5,No,Free Shipping,No,No,36,PayPal,Fortnightly
1035,67,Male,Wallet,Accessories,55,Montana,M,Pink,Winter,4.5,No,Store Pickup,Yes,Yes,31,Venmo,Monthly
1036,42,Female,Clogs,Footwear,91,Utah,L,Coral,Fall,3.5,No,Next Day Air,Yes,Yes,35,Venmo,Bi-Weekly
1037,58,Male,Earrings,Accessories,54,Maine,L,Green,Winter,5.0,No,Standard,No,No,23,Cash,Annually
1038,70,Male,Gloves,Accessories,53,Rhode Island,M,Blue,Fall,4.5,No,Standard,Yes,Yes,24,Bank Transfer,Bi-Weekly
1039,53,Male,Clogs,Footwear,86,Idaho,M,Orange,Fall,3.0,Yes,Store Pickup,No,No,42,Debit Card,Quarterly
1040,33,Male,Earrings,Accessories,92,New Jersey,L,Black,Winter,4.0,No,Next Day Air,Yes,Yes,26,PayPal,Every 3 Months
1041,30,Female,Skirt,Clothing,78,Oklahoma,L,Purple,Summer,3.0,No,Next Day Air,Yes,Yes,32,Venmo,Every 3 Months
1042,48,Male,Jeans,Clothing,43,Delaware,M,Maroon,Spring,4.5,No,Express,No,No,9,PayPal,Fortnightly
1043,61,Male,Leggings,Clothing,92,Arkansas,M,Pink,Winter,3.0,No,Standard,Yes,Yes,37,Cash,Bi-Weekly
1044,40,Female,Hoodie,Clothing,94,Massachusetts,S,Red,Summer,3.0,No,Standard,No,No,48,Venmo,Quarterly
1045,69,Male,Pants,Clothing,72,Iowa,M,Indigo,Fall,4.5,Yes,Store Pickup,No,No,16,Bank Transfer,Quarterly
1046,45,Male,Handbag,Accessories,77,Indiana,M,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,40,Debit Card,Every 3 Months
1047,52,Female,Leggings,Clothing,82,Nevada,S,Olive,Winter,3.5,No,Express,No,No,29,Venmo,Annually
1048,41,Male,Pants,Clothing,68,Hawaii,S,Blue,Fall,3.5,No,Standard,Yes,Yes,15,Debit Card,Bi-Weekly
1049,48,Female,Backpack,Accessories,51,Tennessee,L,Teal,Spring,3.5,No,Next Day Air,No,No,28,Bank Transfer,Monthly
1050,45,Male,T-shirt,Clothing,54,Mississippi,XL,Purple,Summer,3.0,No,Express,Yes,Yes,39,Venmo,Weekly
1051,30,Female,Puffer Jacket,Outerwear,26,Wisconsin,M,Red,Spring,4.0,No,Store Pickup,No,No,17,Debit Card,Annually
1052,36,Male,Pants,Clothing,43,Iowa,M,Red,Spring,3.0,No,Free Shipping,Yes,Yes,48,Credit Card,Quarterly
1053,53,Male,Jeans,Clothing,50,Alaska,S,Blue,Spring,2.5,No,Standard,No,No,50,Debit Card,Bi-Weekly
1054,66,Male,Hoodie,Clothing,43,Kansas,S,Pink,Fall,4.5,No,Free Shipping,No,No,4,Debit Card,Annually
1055,28,Male,Jeans,Clothing,50,Rhode Island,S,Coral,Winter,3.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly
1056,56,Female,Shorts,Clothing,37,Alabama,M,Olive,Summer,4.0,No,Express,Yes,Yes,34,Debit Card,Fortnightly
1057,51,Male,Tie,Accessories,71,Wisconsin,M,Beige,Fall,4.0,No,Free Shipping,No,No,39,Cash,Weekly
1058,37,Male,Oxfords,Footwear,68,Maryland,M,Pink,Summer,3.0,No,Next Day Air,Yes,Yes,49,Credit Card,Monthly
1059,55,Female,Socks,Accessories,58,Montana,M,Gray,Fall,5.0,No,Next Day Air,No,No,30,Cash,Annually
1060,47,Male,Windbreaker,Outerwear,38,South Dakota,XL,Orange,Winter,2.5,No,Next Day Air,Yes,Yes,28,PayPal,Bi-Weekly
1061,36,Male,Watch,Accessories,25,New Mexico,M,Pink,Fall,3.5,No,Free Shipping,Yes,Yes,10,Bank Transfer,Fortnightly
1062,53,Male,T-shirt,Clothing,100,North Dakota,M,Teal,Summer,3.5,No,Store Pickup,Yes,Yes,19,Cash,Every 3 Months
1063,69,Male,Skirt,Clothing,82,Nevada,S,Maroon,Spring,5.0,No,Next Day Air,No,No,46,Debit Card,Fortnightly
1064,64,Male,Shirt,Clothing,45,Colorado,L,Purple,Summer,3.0,No,Free Shipping,Yes,Yes,13,Debit Card,Bi-Weekly
1065,30,Male,Sneakers,Footwear,74,Oklahoma,L,Blue,Spring,5.0,No,Free Shipping,No,No,31,PayPal,Annually
1066,47,Female,Leggings,Clothing,83,Delaware,M,Teal,Winter,4.0,Yes,Next Day Air,Yes,Yes,17,Venmo,Bi-Weekly
1067,53,Female,Slippers,Footwear,100,Texas,M,Black,Winter,4.5,Yes,Standard,No,No,2,Debit Card,Monthly
1068,35,Male,Watch,Accessories,71,Arkansas,XL,Orange,Winter,3.0,No,Standard,Yes,Yes,15,Credit Card,Monthly
1069,27,Female,Jewelry,Accessories,66,Nebraska,S,Beige,Winter,3.0,No,Express,No,No,43,PayPal,Weekly
1070,38,Female,Shorts,Clothing,75,Georgia,M,Gray,Winter,5.0,No,Standard,No,No,32,Debit Card,Bi-Weekly
1071,31,Male,Loafers,Footwear,51,South Carolina,S,Pink,Fall,4.0,No,Free Shipping,No,No,6,Bank Transfer,Every 3 Months
1072,27,Male,Belt,Accessories,39,Arkansas,M,Red,Spring,3.0,Yes,Store Pickup,Yes,Yes,45,Cash,Fortnightly
1073,54,Male,Dress,Clothing,62,Connecticut,M,Coral,Spring,5.0,No,Standard,Yes,Yes,26,Debit Card,Every 3 Months
1074,35,Male,Jewelry,Accessories,29,South Carolina,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,33,PayPal,Monthly
1075,56,Male,Shorts,Clothing,63,Texas,M,Navy,Summer,3.5,No,Store Pickup,Yes,Yes,26,Debit Card,Weekly
1076,33,Female,Slippers,Footwear,46,Kansas,L,Black,Spring,2.5,No,Free Shipping,No,No,29,Credit Card,Annually
1077,64,Male,Slippers,Footwear,94,Kansas,L,Beige,Summer,3.0,No,2-Day Shipping,No,No,38,Cash,Fortnightly
1078,31,Female,Wallet,Accessories,40,Montana,M,Turquoise,Spring,2.5,Yes,Store Pickup,No,No,32,Debit Card,Fortnightly
1079,43,Female,Flats,Footwear,37,Massachusetts,S,Beige,Winter,5.0,Yes,2-Day Shipping,No,No,11,Cash,Monthly
1080,23,Male,Trench Coat,Outerwear,25,Florida,M,Indigo,Summer,5.0,Yes,2-Day Shipping,No,No,3,PayPal,Fortnightly
1081,41,Female,Slippers,Footwear,63,Alabama,M,Olive,Fall,3.0,No,2-Day Shipping,Yes,Yes,48,Venmo,Quarterly
1082,51,Male,Backpack,Accessories,98,South Carolina,M,Maroon,Summer,5.0,No,Store Pickup,No,No,49,Debit Card,Every 3 Months
1083,36,Male,Leggings,Clothing,28,New Mexico,S,Beige,Summer,5.0,No,Standard,Yes,Yes,38,Credit Card,Monthly
1084,34,Male,Sunglasses,Accessories,49,Texas,XL,Purple,Summer,3.0,No,Free Shipping,No,No,29,Credit Card,Monthly
1085,18,Male,Fleece,Outerwear,88,Ohio,XL,Gray,Winter,4.5,No,Next Day Air,Yes,Yes,14,Venmo,Fortnightly
1086,53,Male,T-shirt,Clothing,69,Oklahoma,S,Red,Fall,2.5,No,Store Pickup,Yes,Yes,31,PayPal,Every 3 Months
1087,26,Female,Hat,Accessories,57,Texas,M,Red,Summer,3.0,No,Free Shipping,Yes,Yes,19,Cash,Bi-Weekly
1088,62,Male,Jeans,Clothing,35,Alabama,XL,Turquoise,Winter,5.0,No,Next Day Air,No,No,33,Venmo,Monthly
1089,50,Male,Gloves,Accessories,30,Minnesota,S,Brown,Fall,3.5,No,Store Pickup,Yes,Yes,40,PayPal,Every 3 Months
1090,28,Male,Pants,Clothing,88,Illinois,L,Brown,Spring,3.5,No,Next Day Air,No,No,33,Debit Card,Annually
1091,28,Male,Bracelet,Accessories,95,West Virginia,L,Green,Summer,4.0,No,Store Pickup,Yes,Yes,13,PayPal,Every 3 Months
1092,46,Male,Sunglasses,Accessories,67,Tennessee,M,Gray,Winter,4.5,No,Free Shipping,Yes,Yes,36,PayPal,Bi-Weekly
1093,26,Male,Jewelry,Accessories,63,Delaware,L,Maroon,Winter,3.0,No,Next Day Air,No,No,7,PayPal,Quarterly
1094,60,Female,Dress,Clothing,68,Georgia,M,Beige,Spring,5.0,No,Next Day Air,No,No,20,Debit Card,Every 3 Months
1095,19,Female,Coat,Clothing,31,Florida,XL,Indigo,Spring,3.5,No,Store Pickup,Yes,Yes,21,PayPal,Annually
1096,54,Male,Heels,Footwear,26,Louisiana,M,Lavender,Spring,4.5,No,Express,Yes,Yes,35,Cash,Bi-Weekly
1097,60,Male,Sandals,Footwear,59,Nebraska,M,Pink,Winter,4.5,No,Free Shipping,Yes,Yes,38,PayPal,Every 3 Months
1098,48,Male,Oxfords,Footwear,89,Connecticut,M,Coral,Fall,2.5,No,2-Day Shipping,Yes,Yes,45,PayPal,Fortnightly
1099,69,Male,Coat,Clothing,36,Hawaii,S,Olive,Fall,5.0,No,Express,Yes,Yes,37,Bank Transfer,Weekly
1100,30,Male,Shorts,Clothing,47,South Carolina,L,Blue,Winter,3.5,No,Express,No,No,38,Cash,Quarterly
1101,33,Male,Oxfords,Footwear,52,Tennessee,L,Gray,Spring,3.5,No,Store Pickup,Yes,Yes,37,Credit Card,Weekly
1102,59,Male,Windbreaker,Outerwear,36,Virginia,M,Green,Spring,4.5,No,Standard,Yes,Yes,18,PayPal,Bi-Weekly
1103,18,Male,Necklace,Accessories,21,Nebraska,M,Blue,Summer,3.0,No,Free Shipping,Yes,Yes,21,Debit Card,Monthly
1104,60,Male,Leggings,Clothing,45,South Dakota,M,Yellow,Winter,3.0,No,2-Day Shipping,No,No,32,Cash,Monthly
1105,21,Male,Jeans,Clothing,27,Arkansas,S,Olive,Winter,3.0,No,Store Pickup,No,No,18,Credit Card,Monthly
1106,67,Male,Moccasins,Footwear,28,Pennsylvania,L,Orange,Fall,3.5,No,Store Pickup,Yes,Yes,25,Cash,Annually
1107,48,Male,Sandals,Footwear,50,Tennessee,L,Green,Fall,3.0,No,Express,No,No,7,Cash,Weekly
1108,60,Male,Shorts,Clothing,22,California,L,White,Fall,4.5,No,Standard,Yes,Yes,43,Venmo,Weekly
1109,57,Male,Trench Coat,Outerwear,100,New York,XL,Gray,Fall,5.0,No,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly
1110,18,Male,Coat,Clothing,59,Washington,S,Purple,Winter,4.0,No,2-Day Shipping,Yes,Yes,39,Venmo,Bi-Weekly
1111,40,Male,Scarf,Accessories,51,Massachusetts,M,Pink,Winter,3.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months
1112,62,Male,Hat,Accessories,49,Nebraska,S,Blue,Summer,3.5,Yes,Free Shipping,No,No,36,Debit Card,Fortnightly
1113,26,Male,Jacket,Clothing,32,Arizona,M,Coral,Summer,3.0,No,Express,Yes,Yes,14,PayPal,Quarterly
1114,33,Male,Dress,Clothing,96,Ohio,S,Green,Spring,3.5,No,Standard,Yes,Yes,45,Bank Transfer,Every 3 Months
1115,49,Female,Shorts,Clothing,62,Connecticut,M,Coral,Fall,5.0,No,Next Day Air,Yes,Yes,23,Debit Card,Bi-Weekly
1116,62,Male,Socks,Accessories,93,Alaska,L,Blue,Fall,4.5,No,Free Shipping,Yes,Yes,13,Credit Card,Annually
1117,26,Male,Skirt,Clothing,48,South Carolina,M,White,Fall,3.5,Yes,Store Pickup,Yes,Yes,28,Credit Card,Fortnightly
1118,22,Female,Shorts,Clothing,20,Hawaii,M,Lavender,Fall,4.0,Yes,Free Shipping,No,No,11,Credit Card,Every 3 Months
1119,27,Male,Coat,Clothing,41,Louisiana,L,Lavender,Winter,4.5,No,Express,No,No,37,Credit Card,Monthly
1120,45,Male,Flats,Footwear,55,Massachusetts,M,Blue,Spring,3.0,No,Express,No,No,6,Venmo,Every 3 Months
1121,68,Female,Heels,Footwear,88,Delaware,L,Yellow,Fall,2.5,No,Standard,Yes,Yes,16,PayPal,Bi-Weekly
1122,56,Male,Hoodie,Clothing,90,Colorado,M,Lavender,Spring,3.0,No,Standard,Yes,Yes,3,Debit Card,Monthly
1123,31,Male,Boots,Footwear,86,Georgia,L,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,30,Credit Card,Fortnightly
